taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
4169219	b99da348b40fad4a4ec2947bdc612788	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Spicellum	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Spicellum	Spicellum													false
4169238	065b5c91977dac525fc9230aba7f1498	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931029		genus		Spiculostilbella	Fungi	Ascomycota	Sordariomycetes	Xylariales		Diatrypaceae	Spiculostilbella	Spiculostilbella													false
4169576	f7bb92cd7dc28bfd07fb49ee74684365	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Spinulosphaeria	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Spinulosphaeria	Spinulosphaeria													false
4169732	2dcda34b23c7903a01025a543aaf43d1	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Spirodecospora	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Spirodecospora	Spirodecospora													false
4170139	61b5fa0efd9b2c96d8d05344f7956d1a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931140		genus		Sporendocladia	Fungi	Ascomycota	Sordariomycetes	Microascales		Ceratocystidaceae	Sporendocladia	Sporendocladia													false
4170149	dc902ea925c07752c9f20a1de6cbd9eb	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931062		genus		Sporhelminthium	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Magnaporthaceae	Sporhelminthium	Sporhelminthium													false
4170158	1621e84949f37964fb3f0d3214979a7b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Sporidesmina	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Sporidesmina	Sporidesmina													false
4170160	9db4045b7af3a7fdba5534440702eea0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938935		genus		Sporidesmiopsis	Fungi	Ascomycota	Sordariomycetes	Sordariales		Not assigned	Sporidesmiopsis	Sporidesmiopsis													false
4170221	c39f1cbb3b43376d60de8087f3ec94d2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931116		genus		Sporocadus	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Sporocadaceae	Sporocadus	Sporocadus													false
4170228	5457633cd885f6986ac2ba5ca0500192	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Sporoctomorpha	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Sporoctomorpha	Sporoctomorpha													false
4170268	fe0aa7393152254f911e28a2429f2be2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931080		genus		Sporophagomyces	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Hypocreaceae	Sporophagomyces	Sporophagomyces													false
4170299	1dd557e2529006012976637eb2868c91	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Sporoschisma	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Sporoschisma	Sporoschisma													false
4170301	5fb18572f66d3c2c5f7cac0b2805d481	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Sporoschismopsis	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Sporoschismopsis	Sporoschismopsis													false
4170313	f5316740b60f712dd6a5d8b427555181	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931176		genus		Sporothrix	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales		Ophiostomataceae	Sporothrix	Sporothrix													false
4170412	c54364eb2911864798849405b64a06eb	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931176		genus		Spumatoria	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales		Ophiostomataceae	Spumatoria	Spumatoria													false
4170588	f2246db6e101c0c2567f88ffd62b1b09	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931074		genus		Stachybotrys	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Stachybotryaceae	Stachybotrys	Stachybotrys													false
4170710	ef6d6895648043b16b4fb26fc468245f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Stagonostroma	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Stagonostroma	Stagonostroma													false
4170733	3314230682739b4411b7ddab522a0219	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Stalagmites	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Stalagmites	Stalagmites													false
4170814	53b1a8f8001b3bd3e215dc92c15e0261	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Stanjehughesia	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Stanjehughesia	Stanjehughesia													false
4170816	753b37fe465e08e29b705b3de8d38d1b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Stanjemonium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Stanjemonium	Stanjemonium													false
4170886	ef07c8f15c53026cda793143d5daa7dd	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Starkeyomyces	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Starkeyomyces	Starkeyomyces													false
4171024	7ac2b64d8c6966c9d886f587085feba4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Stearophora	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Stearophora	Stearophora													false
4171098	e9b013573c3e12db26c57c501489f704	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Steganopycnis	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Steganopycnis	Steganopycnis													false
4171115	7dc3d9de604f41826bfe50f17bff3c0f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Stegastroma	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Stegastroma	Stegastroma													false
4171179	e76ea6ed2f68092b167961222deb176b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Stegonsporium	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Stegonsporium	Stegonsporium													false
4171193	d42465d0123d5059675ddf3454719428	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931160		genus		Stegophora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Sydowiellaceae	Stegophora	Stegophora													false
4171194	fa51c29a821a49e8abd0816d8312b373	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Stegophorella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Stegophorella	Stegophorella													false
4171358	cc7cfd9cfdcd6230ec54554b523ed083	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931050		genus		Stellatospora	Fungi	Ascomycota	Sordariomycetes	Sordariales		Sordariaceae	Stellatospora	Stellatospora													false
4171411	d4f6ee25a0d34f84335452e489c3157c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Stellosetifera	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Stellosetifera	Stellosetifera													false
4171703	05b3e25d103aeb6e57b806d2ad52bc62	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Stenocarpella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Stenocarpella	Stenocarpella													false
4172414	97875a766f44610b0dc95472b1a25d93	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931080		genus		Stephanoma	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Hypocreaceae	Stephanoma	Stephanoma													false
4172424	d53ffd32bc6b7bbc071c1baaa1034ab2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Stephanonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Stephanonectria	Stephanonectria													false
4172578	2431b0b6c85a4384fafe39a246d2fc09	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Stereocrea	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Stereocrea	Stereocrea													false
4172631	79ed532e6cbdc59e48fd86ccf44d6454	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931119		genus		Stereosphaeria	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Clypeosphaeriaceae	Stereosphaeria	Stereosphaeria													false
4173258	d92fe7d160ca14b29e8d77bdad9775fc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931029		genus		Stigmatopsis	Fungi	Ascomycota	Sordariomycetes	Xylariales		Diatrypaceae	Stigmatopsis	Stigmatopsis													false
4173274	28b256068cef0965b132a58ddcd4cd95	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Stigmatula	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Stigmatula	Stigmatula													false
4173309	2a2324868eaca67482fc362f4122544c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Stigmochora	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Stigmochora	Stigmochora													false
4173345	ad7f6483ccfc30892526e4c60882d261	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Stilbella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Stilbella	Stilbella													false
4173356	c15a4d436c24a384538428a14d636d6c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Stilbocrea	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Stilbocrea	Stilbocrea													false
4173364	9447ad122d7a3bbad8f82c7aec542a10	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Stilbohypoxylon	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Stilbohypoxylon	Stilbohypoxylon													false
4173508	79a6c1ec229521b80cc78b89ce87cbed	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Stioclettia	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Stioclettia	Stioclettia													false
4173685	6b8d09826f0f8eab730be03a12fe63d1	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931046		genus		Stolonocarpus	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae	Stolonocarpus	Stolonocarpus													false
4173733	d832e9e29385b53ff261f5d55ee0e80b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Stomatogenella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Stomatogenella	Stomatogenella													false
4173979	2f9a1782f311fc4dfa89e4ad08a78c27	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Strattonia	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Strattonia	Strattonia													false
4174028	f2839b3316b9562efd2dc543e6a43df8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931032		genus		Strelitziomyces	Fungi	Ascomycota	Sordariomycetes	Xylariales		Anungitiomycetaceae	Strelitziomyces	Strelitziomyces													false
4174202	43314b67efcde89167c50cdbaf186b06	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931074		genus		Striatibotrys	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Stachybotryaceae	Striatibotrys	Striatibotrys													false
4174203	add1b9ac2c2d7258b16fa5452e0c11fc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931074		genus		Striaticonidium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Stachybotryaceae	Striaticonidium	Striaticonidium													false
4174206	1d2b6fa07d240a290e0823a63e22fdf6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Striatodecospora	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Striatodecospora	Striatodecospora													false
4174217	8d677f1a7b0d9f600d85512dc06531da	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Striatosphaeria	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Striatosphaeria	Striatosphaeria													false
4174237	7043aa8c496aefdd6cf1f7d33d119b77	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Strickeria	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Strickeria	Strickeria													false
4174413	f2eef99dd80406959242eb9198dd4a32	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Stromaster	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Stromaster	Stromaster													false
4174426	5aff7c8ff989c46af7f43bfbc548f313	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Stromatocrea	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Stromatocrea	Stromatocrea													false
4174429	fcec6a365db80f86de03c2fc694636fe	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Stromatographium	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Stromatographium	Stromatographium													false
4174432	98d64c31ea3d8316491fe5fad248aad0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Stromatonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Stromatonectria	Stromatonectria													false
4174433	a793e939b4964a389065c4aa1a9cb11f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Stromatoneurospora	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Stromatoneurospora	Stromatoneurospora													false
4175016	cfcb70f722ac61606a4dc34b4f3afe79	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Stylonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Stylonectria	Stylonectria													false
4175017	7277536bb6aa48765f770fc6539d2d08	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Stylonectriella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Stylonectriella	Stylonectriella													false
4175186	ec9a03fa261bb20ef2376e53f9455aa4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931139		genus		Stysanus	Fungi	Ascomycota	Sordariomycetes	Microascales		Microascaceae	Stysanus	Stysanus													false
4175234	cfa8907b142b7646c29945ed4c4a48d8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931176		genus		Subbaromyces	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales		Ophiostomataceae	Subbaromyces	Subbaromyces													false
4175340	5f9caff125efb144fb6d7ae42f45469f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931102		genus		Submersisphaeria	Fungi	Ascomycota	Sordariomycetes	Annulatascales		Annulatascaceae	Submersisphaeria	Submersisphaeria													false
4175372	692ed3b486ab79784c9e5cbc41338741	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Subramaniomyces	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Subramaniomyces	Subramaniomyces													false
4175375	dab349b4597b2f5558c7b1f7209f3c4a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931046		genus		Subramaniula	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae	Subramaniula	Subramaniula													false
4175390	275a50173f8a6c6caa49a04f47465235	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931047		genus		Subsessila	Fungi	Ascomycota	Sordariomycetes	Sordariales		Beltraniaceae	Subsessila	Subsessila													false
4175590	e5f41126786a9df85b8799d282728404	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931086		genus		Sulcatistroma	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales		Calosphaeriaceae	Sulcatistroma	Sulcatistroma													false
4175722	dc6a4d8a382d6c1f7f6bd297b943902c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931179		genus		Summerbellia	Fungi	Ascomycota	Sordariomycetes	Glomerellales		Plectosphaerellaceae	Summerbellia	Summerbellia													false
4175777	8b3f369b77bd901838244f9b9017e5e7	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Sungaiicola	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Sungaiicola	Sungaiicola													false
4176025	9cd5928bb1f3bea347af6afed23ba38d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Swampomyces	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Swampomyces	Swampomyces													false
4176215	008f4fd11b7aa6decb34a76c272f3b70	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931160		genus		Sydowiella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Sydowiellaceae	Sydowiella	Sydowiella													false
4176220	82d5090a481a0ef13470dded1b26c760	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931044		genus		Sydowinula	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Nitschkiaceae	Sydowinula	Sydowinula													false
4176746	a9fc9b216fe3b9736aa7f3c693f1ea04	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931145		genus		Synaptospora	Fungi	Ascomycota	Sordariomycetes	Coniochaetales		Coniochaetaceae	Synaptospora	Synaptospora													false
4177070	503bb2681fd600f7dc8f3387d4cfc830	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939111		genus		Synnemadiella	Fungi	Ascomycota	Sordariomycetes	Xylariales		Not assigned	Synnemadiella	Synnemadiella													false
4177072	00936cf81deb099daeee13a5b8bf115d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Synnemadiplodia	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Synnemadiplodia	Synnemadiplodia													false
4177074	c6421a563645825adebd682face04410	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931120		genus		Synnemapestaloides	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Amphisphaeriaceae	Synnemapestaloides	Synnemapestaloides													false
4177076	32cefbbcbf67a0ad6f1848b49b021276	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931158		genus		Synnemasporella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Synnemasporellaceae	Synnemasporella	Synnemasporella													false
4177077	7879e1a3f882812960cb62e17a62f109	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931078		genus		Synnematium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Ophiocordycipitaceae	Synnematium	Synnematium													false
4177188	24701a9e389a8325d918323f86db8db0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931074		genus		Synsporium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Stachybotryaceae	Synsporium	Synsporium													false
4177481	0e7a1f64c506e30f48e9fe351a9cbbe8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931080		genus		Syspastospora	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Hypocreaceae	Syspastospora	Syspastospora													false
4178088	3ff7cfcef31648310aacef4ee2078c05	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Tainosphaeria	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Tainosphaeria	Tainosphaeria													false
4178121	6b63fafce0e143e3ddf0ed8eda5355b4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931070		genus		Taiwanascus	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae	Taiwanascus	Taiwanascus													false
4178459	5ebfc847faeda0ffc58ae7ab324c77c4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Tamsiniella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Tamsiniella	Tamsiniella													false
4178578	24262fb5ee623ac4af2495e5b920fa57	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931074		genus		Tangerinosporium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Stachybotryaceae	Tangerinosporium	Tangerinosporium													false
4179870	addc06a25d338dbf17377cec6f0858d6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Telemeniella	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Telemeniella	Telemeniella													false
4179946	9babdf6e6aad9f370e9fbdb94eec6dd4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Telimena	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Telimena	Telimena													false
4179951	ff635612c26449e437f77b38676a3437	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Telimenella	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Telimenella	Telimenella													false
4179952	b185e3f06684dfd952999d92bf7f0cbd	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Telimenochora	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Telimenochora	Telimenochora													false
4180328	4078b87dab8c3f6c58c7cdf1fb521c14	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931049		genus		Tengiomyces	Fungi	Ascomycota	Sordariomycetes	Sordariales		Helminthosphaeriaceae	Tengiomyces	Tengiomyces													false
4180401	91234dbdde609a65c1af3dcd6deb7559	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931160		genus		Tenuiappendicula	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Sydowiellaceae	Tenuiappendicula	Tenuiappendicula													false
4180419	2dc6455f92bffcdcd445d2c8968e9e88	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939056		genus		Tenuimurus	Fungi	Ascomycota	Sordariomycetes	Phomatosporales		Not assigned	Tenuimurus	Tenuimurus													false
4180537	44b825815d08835a4d2811c0a6c1fd2e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931102		genus		Teracosphaeria	Fungi	Ascomycota	Sordariomycetes	Annulatascales		Annulatascaceae	Teracosphaeria	Teracosphaeria													false
4180655	f4b8fcf9433131ed07e6515ece3f0e11	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931044		genus		Teratonema	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Nitschkiaceae	Teratonema	Teratonema													false
4180869	206541638184d708f3cb1d987c68ad03	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931177		genus		Termitaria	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales		Kathistaceae	Termitaria	Termitaria													false
4180870	23222d24280838cbe671be1a2fabea6d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931177		genus		Termitariopsis	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales		Kathistaceae	Termitariopsis	Termitariopsis													false
4182071	5e8ff4ac399c4abee64eb39eca6dcc0d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Thailandiomyces	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Thailandiomyces	Thailandiomyces													false
4182165	e6b3e5efdbb8916b5934d3b8524657e2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Thalassogena	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Thalassogena	Thalassogena													false
4182231	e14a18c0b3982ebc0dd4d927d0f39ed8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Thalespora	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Thalespora	Thalespora													false
4182366	8273b85f28e1700275bdba7fa9d062f4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931035		genus		Thamnomyces	Fungi	Ascomycota	Sordariomycetes	Xylariales		Hypoxylaceae	Thamnomyces	Thamnomyces													false
